,movie_id,gender,name
28516,2639,2.0,Paul Giamatti
28517,9574,2.0,Robin Williams
28582,489,2.0,Robin Williams
28583,489,2.0,Matt Damon
28584,489,2.0,Ben Affleck
28585,489,2.0,Stellan Skarsgård
28640,9714,1.0,Scarlett Johansson
28656,8197,2.0,John Cusack
28657,8197,2.0,Kevin Spacey
28658,8197,2.0,Jude Law
28686,6283,2.0,Christopher Walken
28797,10217,2.0,Bruce Greenwood
28803,597,1.0,Kate Winslet
28807,597,1.0,Kathy Bates
28809,597,2.0,Bill Paxton
28939,714,2.0,Pierce Brosnan
28998,9922,2.0,Kevin Costner
29037,547,1.0,Scarlett Johansson
29039,547,2.0,Chris Cooper
29064,184,2.0,Samuel L. Jackson
29068,184,2.0,Robert De Niro
29114,115,2.0,Jeff Bridges
29115,115,2.0,John Goodman
29116,115,1.0,Julianne Moore
29117,115,2.0,Steve Buscemi
29118,115,2.0,Philip Seymour Hoffman
29120,115,2.0,John Turturro
29124,115,2.0,Peter Stormare
29133,115,2.0,David Thewlis
29176,9410,1.0,Gwyneth Paltrow
29177,9410,2.0,Ethan Hawke
29178,9410,2.0,Chris Cooper
29180,9410,2.0,Robert De Niro
29267,586,2.0,Dustin Hoffman
29268,586,2.0,Robert De Niro
29270,586,2.0,Woody Harrelson
29275,586,1.0,Kirsten Dunst
29276,586,2.0,William H. Macy
29325,11258,2.0,Morgan Freeman
29525,11702,2.0,Danny Trejo
29562,11568,2.0,Dan Aykroyd
29563,11568,2.0,John Goodman
29607,11003,2.0,Adam Sandler
29608,11003,1.0,Drew Barrymore
29619,11003,2.0,Steve Buscemi
29622,10153,2.0,Dustin Hoffman
29624,10153,2.0,Samuel L. Jackson
29627,10153,1.0,Queen Latifah
29715,9558,2.0,Christopher Walken
29717,9558,2.0,Laurence Fishburne
29722,9558,2.0,Giancarlo Esposito
29724,9558,2.0,Steve Buscemi
29760,11808,2.0,Tommy Lee Jones
29762,11808,2.0,Robert Downey Jr.
29912,42807,2.0,Matthew McConaughey
29914,42807,2.0,Ethan Hawke
29929,617,2.0,Kevin Bacon
29933,617,2.0,Bill Murray
30052,32456,2.0,Robert Downey Jr.
30095,17127,1.0,Jennifer Aniston
30096,17127,2.0,Paul Rudd
30099,17127,1.0,Allison Janney
30101,17127,2.0,Steve Zahn
30112,40688,2.0,Dennis Hopper
30155,2157,2.0,Gary Oldman
30211,795,2.0,Nicolas Cage
30270,9469,2.0,Denzel Washington
30273,9469,1.0,Rosario Dawson
30277,9469,2.0,John Turturro
30338,16148,2.0,Ben Stiller
30510,10622,2.0,Jackie Chan
30547,10216,2.0,James Cromwell
30640,9448,2.0,Mark Wahlberg
30738,8656,2.0,Robert Duvall
30742,8656,2.0,Morgan Freeman
30745,8656,2.0,James Cromwell
30746,8656,2.0,Jon Favreau
30798,18937,2.0,Gary Oldman
30801,18937,2.0,Pierce Brosnan
30806,18937,2.0,Frank Welker
30813,929,0.0,Kevin Dunn
30888,9452,1.0,Halle Berry
30893,9452,2.0,Don Cheadle
30900,9452,2.0,Oliver Platt
30927,1878,2.0,Johnny Depp
30928,1878,2.0,Benicio del Toro
30933,1878,1.0,Cameron Diaz
30941,1878,2.0,Harry Dean Stanton
31041,1965,2.0,Michael Douglas
31042,1965,1.0,Gwyneth Paltrow
31079,6068,2.0,Harrison Ford
31084,6068,1.0,Allison Janney
31086,6068,2.0,Danny Trejo
31245,10674,2.0,Eddie Murphy
31262,10674,2.0,Frank Welker
31268,10674,2.0,Jackie Chan
31328,3050,2.0,Eddie Murphy
31330,3050,2.0,Oliver Platt
31338,3050,1.0,Beth Grant
31341,3050,2.0,Paul Giamatti
31344,1389,2.0,George Clooney
31346,1389,2.0,Ving Rhames
31347,1389,2.0,Don Cheadle
31349,1389,2.0,Steve Zahn
31352,1389,2.0,Luis Guzmán
31358,1389,2.0,Samuel L. Jackson
31398,9464,2.0,Mickey Rourke
31421,95,2.0,Bruce Willis
31422,95,2.0,Billy Bob Thornton
31423,95,2.0,Ben Affleck
31426,95,2.0,Steve Buscemi
31429,95,2.0,Peter Stormare
31430,95,2.0,Owen Wilson
31434,95,2.0,Keith David
31488,944,2.0,Mel Gibson
31489,944,2.0,Danny Glover
31515,11551,1.0,Kirsten Dunst
31520,11551,0.0,Kevin Dunn
31524,11551,2.0,Tommy Lee Jones
31555,544,1.0,Cameron Diaz
31556,544,2.0,Ben Stiller
31563,544,2.0,Keith David
31571,544,2.0,Richard Jenkins
32323,874,2.0,John Hurt
32388,3116,2.0,Dustin Hoffman
32389,3116,2.0,Jon Voight
32437,1051,2.0,Gene Hackman
32457,1366,2.0,Sylvester Stallone
32494,12102,2.0,Dustin Hoffman
32495,12102,1.0,Meryl Streep
32559,606,1.0,Meryl Streep
32604,380,2.0,Dustin Hoffman
32605,380,2.0,Tom Cruise
32614,380,1.0,Beth Grant
32643,403,2.0,Morgan Freeman
32645,403,2.0,Dan Aykroyd
32678,13820,2.0,Harry Dean Stanton
32761,10072,2.0,Laurence Fishburne
32866,11284,2.0,Johnny Depp
33198,11186,1.0,Beth Grant
33286,11586,0.0,James Earl Jones
33357,941,2.0,Mel Gibson
33358,941,2.0,Danny Glover
33376,942,2.0,Mel Gibson
33377,942,2.0,Danny Glover
33397,943,2.0,Mel Gibson
33398,943,2.0,Danny Glover
33448,928,2.0,Frank Welker
33452,928,2.0,Sylvester Stallone
33454,9340,2.0,Josh Brolin
33473,9342,2.0,Antonio Banderas
33474,9342,2.0,Anthony Hopkins
33703,551,2.0,Gene Hackman
33909,859,2.0,John Malkovich
33912,859,2.0,Keanu Reeves
33937,841,2.0,Patrick Stewart
33943,11051,2.0,Willem Dafoe
33944,11051,2.0,Harvey Keitel
33947,11051,2.0,Harry Dean Stanton
33958,242,2.0,Al Pacino
34026,9424,2.0,James Marsden
34030,9424,2.0,Bruce Greenwood
34056,857,2.0,Tom Hanks
34057,857,2.0,Matt Damon
34070,857,2.0,Paul Giamatti
34124,10957,2.0,John Hurt
34429,9631,2.0,Samuel L. Jackson
34430,9631,2.0,Kevin Spacey
34436,9631,2.0,Paul Giamatti
34698,11974,2.0,Tom Hanks
34759,793,2.0,Dennis Hopper
34945,11135,2.0,Frank Welker
35008,10249,2.0,Alan Arkin
35154,2619,2.0,Tom Hanks
35196,97,2.0,Jeff Bridges
35345,227,2.0,Tom Cruise
35355,87,2.0,Harrison Ford
35367,87,2.0,Dan Aykroyd
35427,123,2.0,John Hurt
35454,11336,2.0,Christopher Walken
35482,9980,2.0,Giancarlo Esposito
35577,9454,1.0,Drew Barrymore
35585,9454,2.0,Toby Jones
35602,8688,2.0,Nicolas Cage
35608,8688,0.0,Kevin Dunn
35611,8688,2.0,Luis Guzmán
35651,23954,1.0,Susan Sarandon
35749,11837,2.0,John Hurt
35806,4978,2.0,Christopher Plummer
35816,11976,2.0,Tom Cruise
35847,15144,2.0,John Cusack
35966,9320,2.0,Ralph Fiennes
35968,9320,2.0,Sean Connery
35970,9320,2.0,Jim Broadbent
36014,33644,2.0,Danny Glover
36142,77469,2.0,Aaron Eckhart
36143,77469,2.0,Ben Stiller
36259,4011,2.0,Alec Baldwin
36364,506,2.0,Sean Connery
36404,22527,2.0,Harry Dean Stanton
36541,3682,2.0,Mark Ruffalo
36584,847,2.0,Val Kilmer
36610,117,2.0,Kevin Costner
36611,117,2.0,Sean Connery
36614,117,2.0,Robert De Niro
37148,10220,2.0,Matt Damon
37149,10220,2.0,John Turturro
37152,10220,2.0,Edward Norton
37153,10220,2.0,John Malkovich
37238,22796,2.0,Oliver Platt
37244,22796,2.0,Jim Carrey
37246,22256,2.0,Donald Sutherland
37331,12626,2.0,John Cusack
37338,3525,2.0,Harrison Ford
37340,3525,1.0,Sigourney Weaver
37341,3525,2.0,Alec Baldwin
37345,3525,2.0,Oliver Platt
37347,3525,2.0,Kevin Spacey
37373,2321,2.0,Oliver Platt
37374,2321,2.0,Alec Baldwin
37686,11933,2.0,Dan Aykroyd
37715,881,2.0,Tom Cruise
37718,881,2.0,Kevin Bacon
37733,4478,2.0,Woody Harrelson
37735,4478,2.0,Oliver Platt
37736,4478,2.0,Billy Bob Thornton
37800,2109,2.0,Jackie Chan
37803,2109,2.0,Tom Wilkinson
37817,2109,2.0,Philip Baker Hall
37874,8195,2.0,Robert De Niro
37877,8195,2.0,Stellan Skarsgård
37966,24016,2.0,John Malkovich
38030,1091,2.0,Kurt Russell
38031,1091,2.0,Keith David
38070,10403,2.0,John Cusack
38096,10403,2.0,Nick Nolte
38100,10403,1.0,Julia Roberts
38105,10403,1.0,Susan Sarandon
38110,10403,2.0,Bruce Willis
38122,162,2.0,Johnny Depp
38125,162,2.0,Alan Arkin
38164,8916,2.0,Dan Aykroyd
38166,8916,2.0,Danny Glover
38167,8916,2.0,Gene Hackman
38173,8916,2.0,Sylvester Stallone
38175,8916,2.0,Christopher Walken
38197,9429,2.0,Will Ferrell
38212,12159,2.0,Robin Williams
38277,10156,1.0,Cloris Leachman
38309,10156,2.0,John Hurt
38318,10377,2.0,Bruce McGill
38418,4437,1.0,Helen Mirren
38449,1955,2.0,Anthony Hopkins
38450,1955,2.0,John Hurt
38530,6435,1.0,Sandra Bullock
38531,6435,1.0,Nicole Kidman
38556,10683,2.0,Philip Seymour Hoffman
38613,9425,2.0,Kurt Russell
38687,20701,2.0,Steve Buscemi
38688,20701,1.0,Julianne Moore
38694,20701,2.0,James Remar
38717,73,2.0,Edward Norton
38772,46889,2.0,Danny DeVito
38773,46889,1.0,Queen Latifah
38800,9882,2.0,Denzel Washington
38802,9882,2.0,Bruce Willis
38814,10663,2.0,Adam Sandler
38815,10663,1.0,Kathy Bates
38829,4518,1.0,Cate Blanchett
38873,3600,2.0,Jack Black
38882,297,2.0,Brad Pitt
38883,297,2.0,Anthony Hopkins
38915,11893,2.0,Jon Voight
38930,11893,2.0,Danny Trejo
38973,14924,2.0,Gary Oldman
39062,9798,2.0,Will Smith
39063,9798,2.0,Gene Hackman
39064,9798,2.0,Jon Voight
39077,9798,2.0,Jack Black
39086,9798,2.0,Philip Baker Hall
39119,9487,2.0,Kevin Spacey
39132,9487,2.0,John Ratzenberger
39391,10730,2.0,Jeff Bridges
39427,31947,2.0,Jeff Bridges
39450,8130,2.0,John Turturro
39451,8130,2.0,Giancarlo Esposito
39518,9626,2.0,Arnold Schwarzenegger
39556,10466,2.0,Tom Hanks
39579,707,2.0,Christopher Walken
39730,9447,2.0,James Cromwell
39751,12257,1.0,Drew Barrymore
39770,10029,2.0,Jon Favreau
39772,10029,1.0,Cameron Diaz
39799,11252,2.0,Vince Vaughn
39801,11252,1.0,Julianne Moore
39803,11252,2.0,William H. Macy
39805,11252,2.0,Philip Baker Hall
39848,200,2.0,Patrick Stewart
39859,9837,2.0,Val Kilmer
39860,9837,2.0,Ralph Fiennes
39861,9837,2.0,Patrick Stewart
39863,9837,1.0,Sandra Bullock
39865,9837,2.0,Danny Glover
39866,9837,1.0,Helen Mirren
39883,11545,2.0,Bill Murray
39886,11545,2.0,Brian Cox
39895,1934,1.0,Gwyneth Paltrow
39897,1934,2.0,Tom Wilkinson
39901,1934,2.0,Ben Affleck
40025,1369,2.0,Sylvester Stallone
40044,1368,2.0,Sylvester Stallone
40064,1368,2.0,Bruce Greenwood
40067,1370,2.0,Sylvester Stallone
40083,10303,2.0,Michael Douglas
40085,10303,2.0,Danny DeVito
40098,9326,2.0,Michael Douglas
40100,9326,2.0,Danny DeVito
40173,1367,2.0,Sylvester Stallone
40187,1371,2.0,Sylvester Stallone
40202,1374,2.0,Sylvester Stallone
40222,1375,2.0,Sylvester Stallone
40380,9489,2.0,Tom Hanks
40386,9489,2.0,Steve Zahn
40410,8741,2.0,Sean Penn
40414,8741,2.0,George Clooney
40415,8741,2.0,John Cusack
40416,8741,2.0,Woody Harrelson
40418,8741,2.0,Nick Nolte
40419,8741,2.0,John C. Reilly
40420,8741,2.0,John Travolta
40436,8741,2.0,Philip Ettington
40446,9276,2.0,Robert Patrick
40514,10312,2.0,Robin Williams
40515,10312,2.0,Philip Seymour Hoffman
40535,10312,2.0,Alan Tudyk
40552,9422,2.0,John Travolta
40553,9422,2.0,Robert Duvall
40555,9422,2.0,William H. Macy
40665,31662,2.0,Nick Nolte
40668,31662,2.0,Willem Dafoe
40717,825,2.0,Sean Connery
40719,825,1.0,Angelina Jolie
40722,825,2.0,Dennis Quaid
40795,9423,2.0,Donald Sutherland
40948,16337,2.0,Dennis Hopper
41068,192,2.0,Sean Connery
41079,192,2.0,Ron Perlman
41115,10013,2.0,Nicolas Cage
41116,10013,2.0,Jim Carrey
41169,11873,2.0,Tom Cruise
41172,11873,2.0,John Turturro
41213,11873,2.0,Forest Whitaker
41239,10015,2.0,Clint Eastwood
41469,2112,2.0,Mel Gibson
41551,11622,2.0,Christopher Walken
41563,10207,2.0,Kevin Costner
41596,18892,1.0,Judy Greer
41622,1542,1.0,Jennifer Aniston
41626,1542,2.0,Stephen Root
41657,15256,2.0,Ben Affleck
41667,15256,2.0,Paul Rudd
41668,8224,2.0,Nicolas Cage
41673,8224,2.0,Peter Stormare
42326,9535,2.0,Robert De Niro
42347,9455,2.0,Mark Wahlberg
42356,9455,2.0,Brian Cox
42382,100,2.0,Jason Statham
42621,1641,1.0,Sandra Bullock
42622,1641,2.0,Ben Affleck
42624,1641,2.0,Steve Zahn
42795,16379,2.0,Josh Brolin
42797,16379,2.0,Richard Jenkins
42822,603,2.0,Keanu Reeves
42823,603,2.0,Laurence Fishburne
42868,4951,1.0,Allison Janney
42908,8970,0.0,John Cleese
42980,11355,1.0,Drew Barrymore
42986,11355,2.0,John C. Reilly
42987,11355,2.0,James Franco
42988,11355,1.0,Octavia Spencer
43003,18764,2.0,Jackie Chan
43024,9465,1.0,Julianne Moore
43080,6522,2.0,Eddie Murphy
43197,1946,2.0,Jude Law
43199,1946,2.0,Willem Dafoe
43239,1844,2.0,Sean Connery
43243,1844,2.0,Ving Rhames
43442,8592,2.0,Al Pacino
43446,8592,2.0,Dustin Hoffman
43451,8592,1.0,Kathy Bates
43671,1893,2.0,Liam Neeson
43672,1893,2.0,Ewan McGregor
43673,1893,1.0,Natalie Portman
43684,1893,2.0,Samuel L. Jackson
43897,1924,2.0,Gene Hackman
43973,1924,2.0,John Ratzenberger
43986,8536,2.0,Gene Hackman
44009,8536,2.0,John Ratzenberger
44028,8536,0.0,Michael Shannon
44048,11411,2.0,Gene Hackman
44057,11411,2.0,Jim Broadbent
44337,36685,1.0,Susan Sarandon
44362,30168,2.0,Dan Aykroyd
44617,509,1.0,Julia Roberts
44631,509,2.0,Alec Baldwin
44797,817,2.0,Will Ferrell
44800,817,2.0,Woody Harrelson
44851,14283,2.0,Samuel L. Jackson
44884,2275,2.0,John Travolta
44886,2275,2.0,James Cromwell
44942,24137,1.0,Cate Blanchett
44945,24137,1.0,Julianne Moore
44999,9032,2.0,Adam Sandler
45008,9032,2.0,Steve Buscemi
45077,6488,2.0,John Goodman
45122,8487,2.0,Will Smith
45288,10208,2.0,Ray Liotta
45321,345,2.0,Tom Cruise
45322,345,1.0,Nicole Kidman
45338,345,2.0,Philip Ettington
45341,9825,2.0,Oliver Platt
45342,9825,2.0,Brendan Gleeson
45371,620,2.0,Bill Murray
45372,620,2.0,Dan Aykroyd
45373,620,1.0,Sigourney Weaver
45421,2978,2.0,Bill Murray
45422,2978,2.0,Dan Aykroyd
45423,2978,1.0,Sigourney Weaver
45436,2978,0.0,Kevin Dunn
45443,10490,1.0,Kirsten Dunst
45448,10490,1.0,Allison Janney
45462,11618,2.0,Liam Neeson
45464,11618,2.0,Owen Wilson
45507,8914,2.0,Samuel L. Jackson
45508,8914,2.0,Stellan Skarsgård
45520,8914,2.0,Frank Welker
45521,9824,2.0,Ben Stiller
45524,9824,2.0,William H. Macy
45547,4806,1.0,Julia Roberts
45807,21185,2.0,Steve Buscemi
45840,10136,2.0,Eddie Murphy
45874,873,2.0,Danny Glover
45889,873,2.0,Laurence Fishburne
45933,108312,2.0,Ving Rhames
45937,11416,2.0,Robert De Niro
45941,11416,2.0,Liam Neeson
45954,10776,2.0,Bill Murray
46125,16406,1.0,Kirsten Dunst
46127,16406,2.0,Will Ferrell
46139,16406,2.0,Ryan Reynolds
46158,10386,1.0,Jennifer Aniston
46163,10386,1.0,Cloris Leachman
46186,745,2.0,Bruce Willis
46237,913,2.0,Pierce Brosnan
46779,2280,2.0,Tom Hanks
46843,9944,1.0,Julia Roberts
46844,9944,2.0,Denzel Washington
46853,9944,2.0,Stanley Tucci
46884,10342,1.0,Helen Mirren
46976,22314,2.0,Stanley Tucci
47112,1911,2.0,Antonio Banderas
47131,2900,2.0,Johnny Depp
47132,2900,1.0,Charlize Theron
47347,14578,2.0,Alec Baldwin
47349,14578,2.0,Richard Jenkins
47422,11601,2.0,Kevin Bacon
47425,11601,0.0,Kevin Dunn
47601,26522,2.0,Denzel Washington
47686,14,2.0,Kevin Spacey
47691,14,2.0,Chris Cooper
47694,14,1.0,Allison Janney
47754,11001,1.0,Octavia Spencer
47795,9453,1.0,Helen Mirren
47900,10669,2.0,Jon Voight
47923,11527,1.0,Helen Mirren
47929,11527,2.0,Patrick Stewart
47932,11527,2.0,Liam Neeson
47936,11527,2.0,Ciarán Hinds
48053,10398,2.0,Tommy Lee Jones
48055,10398,2.0,Bruce Greenwood
48182,15198,2.0,Russell Crowe
48209,6415,2.0,George Clooney
48210,6415,2.0,Mark Wahlberg
48219,6415,1.0,Judy Greer
48226,24066,2.0,Steve Zahn
48227,24066,2.0,William H. Macy
48230,24066,2.0,Ron Perlman
48308,10349,1.0,Beth Grant
48334,29787,2.0,Stephen Root
48335,29787,2.0,Stanley Tucci
48418,12618,2.0,Harrison Ford
48424,12618,2.0,Richard Jenkins
48525,10388,2.0,Luis Guzmán
48560,9346,2.0,Tom Cruise
48562,9346,2.0,Sean Penn
48568,861,2.0,Arnold Schwarzenegger
48602,9377,2.0,Charlie Sheen
48609,9377,2.0,Charlie Sheen
48610,11541,2.0,Mel Gibson
48611,11541,1.0,Sigourney Weaver
48665,11901,2.0,Clint Eastwood
48680,4929,2.0,Clint Eastwood
48691,4929,2.0,Dennis Hopper
48804,18254,2.0,Gene Hackman
49260,1654,2.0,Donald Sutherland
49323,658,2.0,Sean Connery
49361,657,2.0,Sean Connery
49444,8052,2.0,Philip Baker Hall
49445,8052,1.0,Gwyneth Paltrow
49446,8052,2.0,John C. Reilly
49447,8052,2.0,Samuel L. Jackson
49449,8052,2.0,Philip Seymour Hoffman
49564,550,2.0,Edward Norton
49565,550,2.0,Brad Pitt
49568,550,1.0,Helena Bonham Carter
49644,12220,2.0,Bruce Willis
49735,36819,2.0,Sean Connery
49736,36819,0.0,John Cleese
49750,36819,2.0,Jim Broadbent
50160,856,2.0,Frank Welker
50223,709,2.0,Benicio del Toro
50264,660,2.0,Sean Connery
50299,26149,1.0,Meryl Streep
50301,26149,1.0,Cloris Leachman
50315,492,2.0,John Cusack
50316,492,1.0,Cameron Diaz
50318,492,2.0,Charlie Sheen
50319,492,2.0,John Malkovich
50320,492,2.0,Sean Penn
50321,492,2.0,Brad Pitt
50322,492,2.0,Dustin Hoffman
50331,492,1.0,Octavia Spencer
50410,2020,2.0,James Cromwell
50421,9481,2.0,Denzel Washington
50422,9481,1.0,Angelina Jolie
50423,9481,1.0,Queen Latifah
50426,9481,2.0,Luis Guzmán
50442,9008,2.0,Al Pacino
50443,9008,2.0,Russell Crowe
50444,9008,2.0,Christopher Plummer
50446,9008,2.0,Bruce McGill
50448,9008,2.0,Philip Baker Hall
50455,9008,2.0,Michael Gambon
50648,16281,2.0,Ed Harris
50691,476,2.0,James Remar
50698,37094,2.0,Michael Douglas
50699,37094,2.0,Robert Duvall
50844,21610,2.0,Sylvester Stallone
50951,957,2.0,John Hurt
50968,957,2.0,John Hurt
51000,62204,2.0,Ron Perlman
51018,11040,2.0,Dustin Hoffman
51055,1621,2.0,Eddie Murphy
51056,1621,2.0,Dan Aykroyd
51069,1621,2.0,Giancarlo Esposito
51213,21349,1.0,Susan Sarandon
51214,21349,1.0,Natalie Portman
51226,1832,2.0,Ben Affleck
51227,1832,2.0,Matt Damon
51231,1832,2.0,Alan Rickman
51252,10047,2.0,Dustin Hoffman
51254,10047,2.0,John Malkovich
51468,9289,2.0,Sean Connery
51613,24226,2.0,Bruce Willis
51817,2668,2.0,Johnny Depp
51822,2668,2.0,Christopher Walken
51827,2668,2.0,Michael Gambon
51840,36643,2.0,Pierce Brosnan
51846,36643,0.0,John Cleese
52002,24276,2.0,Chris Cooper
52003,24276,0.0,James Earl Jones
52273,11393,2.0,Robert Duvall
52307,10998,2.0,Michael Douglas
52354,36094,2.0,Robert De Niro
52365,9013,2.0,Robert De Niro
52372,9013,2.0,Philip Baker Hall
52420,2924,2.0,Kurt Russell
52422,2924,2.0,Robert De Niro
52423,2924,2.0,Donald Sutherland
52438,177,2.0,Jeff Bridges
52439,177,2.0,Robin Williams
52463,38557,2.0,Mel Gibson
52505,9946,2.0,Arnold Schwarzenegger
52518,863,2.0,Tom Hanks
52525,863,2.0,John Ratzenberger
52555,22267,2.0,Jeffrey Wright
52560,22267,2.0,Tom Wilkinson
52563,22267,2.0,Mark Ruffalo
52702,20024,2.0,Ralph Fiennes
52704,20024,1.0,Julianne Moore
52770,9586,2.0,Tom Hanks
52771,9586,2.0,Bruce Willis
52775,9586,2.0,Morgan Freeman
52777,9586,0.0,Kevin Dunn
52787,9586,1.0,Kirsten Dunst
52925,32669,2.0,Harvey Keitel
52999,497,2.0,Tom Hanks
53003,497,2.0,James Cromwell
53011,497,2.0,Harry Dean Stanton
53033,1715,1.0,Charlize Theron
53035,1715,2.0,Paul Rudd
53036,1715,2.0,Michael Caine
53043,1715,2.0,J.K. Simmons
53089,25188,2.0,Jeff Bridges
53092,25188,1.0,Cloris Leachman
53167,2277,2.0,Robin Williams
53170,2277,2.0,Oliver Platt
53180,2277,2.0,Stephen Root
53196,10137,2.0,Steve Zahn
53218,49948,0.0,James Earl Jones
53226,334,1.0,Julianne Moore
53227,334,2.0,William H. Macy
53228,334,2.0,John C. Reilly
53229,334,2.0,Tom Cruise
53230,334,2.0,Philip Baker Hall
53231,334,2.0,Philip Seymour Hoffman
53251,334,2.0,Luis Guzmán
53255,30237,2.0,Ralph Fiennes
53260,50116,2.0,Nick Nolte
53261,50116,2.0,Jeff Bridges
53482,9563,2.0,Al Pacino
53483,9563,1.0,Cameron Diaz
53484,9563,2.0,Dennis Quaid
53492,9563,2.0,Aaron Eckhart
53555,1850,2.0,Jim Carrey
53558,1850,2.0,Danny DeVito
53564,1850,2.0,Paul Giamatti
53569,1850,2.0,David Koechner
53573,926,1.0,Sigourney Weaver
53574,926,2.0,Alan Rickman
53581,926,2.0,Justin Long
53593,1213,2.0,Matt Damon
53594,1213,1.0,Gwyneth Paltrow
53595,1213,2.0,Jude Law
53596,1213,1.0,Cate Blanchett
53597,1213,2.0,Philip Seymour Hoffman
53601,1213,2.0,Philip Baker Hall
53673,10400,2.0,Denzel Washington
53779,20761,2.0,Antonio Banderas
53780,20761,2.0,Woody Harrelson
53792,20761,2.0,Kevin Costner
53981,5924,2.0,Dustin Hoffman
54055,10493,1.0,Nicole Kidman
54148,13342,2.0,Sean Penn
54159,13342,2.0,Forest Whitaker
54165,13342,2.0,Nicolas Cage
54182,35119,1.0,Meryl Streep
54560,75531,0.0,John Cleese
54625,1883,2.0,Denzel Washington
54640,1883,2.0,Christopher Plummer
54652,1883,2.0,Giancarlo Esposito
54699,2005,2.0,Harvey Keitel
54733,11087,1.0,Julianne Moore
54734,7305,2.0,Ethan Hawke
54773,7305,2.0,John Malkovich
54784,9475,2.0,Al Pacino
54788,9475,2.0,Philip Seymour Hoffman
54837,8872,2.0,Robert Patrick
54874,11287,2.0,Tom Hanks
54901,9869,2.0,Harrison Ford
54906,9869,2.0,Samuel L. Jackson
54909,9869,0.0,James Earl Jones
54928,619,2.0,Kevin Costner
54953,9374,1.0,Meryl Streep
54954,9374,2.0,Bruce Willis
54973,11259,2.0,Tom Cruise
54974,11259,1.0,Nicole Kidman
55054,1923,2.0,Harry Dean Stanton
55130,10206,2.0,Donald Sutherland
55140,10206,2.0,Ben Affleck
55141,10206,2.0,Stephen Root
55242,12143,2.0,Harvey Keitel
55305,29076,1.0,Sandra Bullock
55306,29076,2.0,Liam Neeson
55307,29076,2.0,Oliver Platt
55601,14181,2.0,Ben Affleck
55617,10385,1.0,Cloris Leachman
55638,2787,2.0,Keith David
55648,2069,2.0,Bruce Willis
55908,2155,2.0,Ben Affleck
55910,2155,1.0,Charlize Theron
55913,2155,2.0,Danny Trejo
56033,25166,2.0,Danny DeVito
56048,25166,2.0,Will Ferrell
56087,14271,2.0,Dwayne Johnson
56281,11296,2.0,Nicolas Cage
56395,2067,2.0,Don Cheadle
56410,622,2.0,Johnny Depp
56478,20283,2.0,Dennis Quaid
56492,5693,2.0,Gene Hackman
56494,5693,2.0,Dennis Hopper
56508,287,2.0,Kevin Costner
56509,287,1.0,Susan Sarandon
56524,968,2.0,Al Pacino
56858,820,2.0,Kevin Costner
56859,820,2.0,Tommy Lee Jones
56860,820,2.0,Gary Oldman
56861,820,2.0,Kevin Bacon
56872,820,2.0,Donald Sutherland
57021,918,2.0,Bruce Willis
57033,61178,2.0,Jeff Bridges
57229,462,1.0,Julia Roberts
57231,462,2.0,Aaron Eckhart
57351,1541,1.0,Susan Sarandon
57353,1541,2.0,Harvey Keitel
57354,1541,2.0,Brad Pitt
57404,8469,2.0,Bruce McGill
57412,8469,2.0,Kevin Bacon
57413,8469,2.0,Donald Sutherland
57463,925,2.0,Giancarlo Esposito
57466,925,2.0,John Turturro
57474,925,2.0,Samuel L. Jackson
57501,41823,2.0,Denzel Washington
57504,41823,2.0,Giancarlo Esposito
57505,41823,2.0,John Turturro
57506,41823,2.0,Samuel L. Jackson
57518,1713,2.0,John Turturro
57522,1713,1.0,Halle Berry
57527,1713,2.0,Samuel L. Jackson
57528,1713,1.0,Queen Latifah
57613,14373,2.0,Laurence Fishburne
57769,1497,2.0,Frank Welker
57845,1880,2.0,Charlie Sheen
57849,1880,2.0,Harry Dean Stanton
57864,33762,2.0,James Remar
57865,33762,2.0,Laurence Fishburne
57913,11690,2.0,Forest Whitaker
57915,29143,2.0,Tommy Lee Jones
57970,801,2.0,Robin Williams
57971,801,2.0,Forest Whitaker
58045,16222,2.0,James Franco
58052,16222,2.0,David Koechner
58081,37722,2.0,Ed Harris
58421,2291,2.0,Ving Rhames
58505,13346,2.0,Charlie Sheen
58517,243,2.0,John Cusack
58520,243,2.0,Jack Black
58572,10501,2.0,Frank Welker
58634,879,2.0,Robin Williams
58635,879,2.0,Dustin Hoffman
58636,879,1.0,Julia Roberts
58644,879,1.0,Gwyneth Paltrow
58788,11327,2.0,John Hurt
58796,1700,1.0,Kathy Bates
58859,10774,2.0,Robert Duvall
58879,10083,2.0,Kevin Costner
58880,10083,2.0,Gene Hackman
58891,10083,2.0,Brad Pitt
58910,10747,2.0,Clint Eastwood
58931,38809,2.0,Robert Downey Jr.
59009,38809,2.0,Ben Stiller
59010,10559,2.0,Dennis Quaid
59032,20697,2.0,Oliver Platt
59092,10479,2.0,Tommy Lee Jones
59093,10479,2.0,Samuel L. Jackson
59095,10479,2.0,Ben Kingsley
59096,10479,2.0,Bruce Greenwood
59099,10479,2.0,Philip Baker Hall
59160,17339,2.0,Harrison Ford
59233,12309,2.0,Tom Hanks
59282,106,2.0,Arnold Schwarzenegger
59293,10333,2.0,Nick Nolte
59383,1359,2.0,Christian Bale
59384,1359,2.0,Willem Dafoe
59402,4967,2.0,Ben Stiller
59403,4967,2.0,Edward Norton
59737,10518,2.0,Dustin Hoffman
